CNPJ_CIA;DENOM_CIA;DT_REFER;CD_CVM;ID_DOC;VERSAO;stock.type;stock.class;qtd.issued
28.152.650/0001-71;EDP ESPIRITO SANTO DISTRIBUI;2011-01-01;15342;16252;5;ON;0;5876012
28.152.650/0001-71;EDP ESPIRITO SANTO DISTRIBUI;2011-01-01;15342;16252;5;PN;0;0
28.152.650/0001-71;EDP ESPIRITO SANTO DISTRIBUI;2012-01-01;15342;26134;6;ON;0;5876012
28.152.650/0001-71;EDP ESPIRITO SANTO DISTRIBUI;2012-01-01;15342;26134;6;PN;0;0
28.152.650/0001-71;EDP ESPIRITO SANTO DISTRIBUI;2013-01-01;15342;36366;5;ON;0;5876012
28.152.650/0001-71;EDP ESPIRITO SANTO DISTRIBUI;2013-01-01;15342;36366;5;PN;0;0
28.152.650/0001-71;EDP ESPIRITO SANTO DISTRIBUI;2014-01-01;15342;46041;4;ON;0;5876012
28.152.650/0001-71;EDP ESPIRITO SANTO DISTRIBUI;2014-01-01;15342;46041;4;PN;0;0
28.152.650/0001-71;EDP ESPIRITO SANTO DISTRIBUI;2015-01-01;15342;55242;6;ON;0;5876012
28.152.650/0001-71;EDP ESPIRITO SANTO DISTRIBUI;2015-01-01;15342;55242;6;PN;0;0
28.152.650/0001-71;EDP ESPIRITO SANTO DISTRIBUI;2016-01-01;15342;65784;5;ON;0;5876012
28.152.650/0001-71;EDP ESPIRITO SANTO DISTRIBUI;2016-01-01;15342;65784;5;PN;0;0
28.152.650/0001-71;EDP ESPIRITO SANTO DISTRIBUI;2017-01-01;15342;73817;5;ON;0;5876012
28.152.650/0001-71;EDP ESPIRITO SANTO DISTRIBUI;2017-01-01;15342;73817;5;PN;0;0
28.152.650/0001-71;EDP ESPIRITO SANTO DISTRIBUI;2018-01-01;15342;82966;4;ON;0;5876012
28.152.650/0001-71;EDP ESPIRITO SANTO DISTRIBUI;2018-01-01;15342;82966;4;PN;0;0
28.152.650/0001-71;EDP ESPIRITO SANTO DISTRIBUI;2019-01-01;15342;92686;5;ON;0;5876012
28.152.650/0001-71;EDP ESPIRITO SANTO DISTRIBUI;2019-01-01;15342;92686;5;PN;0;0
00.924.429/0001-75;FERROVIA CENTRO-ATLANTICA S.A.;2010-01-01;15369;2108;1;ON;0;0
00.924.429/0001-75;FERROVIA CENTRO-ATLANTICA S.A.;2010-01-01;15369;2108;1;PN;0;0
00.924.429/0001-75;FERROVIA CENTRO-ATLANTICA S.A.;2011-01-01;15369;14572;5;ON;0;210197577031248
00.924.429/0001-75;FERROVIA CENTRO-ATLANTICA S.A.;2011-01-01;15369;14572;5;PN;0;66665012
00.924.429/0001-75;FERROVIA CENTRO-ATLANTICA S.A.;2012-01-01;15369;26593;3;ON;0;210197577031248
00.924.429/0001-75;FERROVIA CENTRO-ATLANTICA S.A.;2012-01-01;15369;26593;3;PN;0;66665012
00.924.429/0001-75;FERROVIA CENTRO-ATLANTICA S.A.;2013-01-01;15369;37376;3;ON;0;210197577031248
00.924.429/0001-75;FERROVIA CENTRO-ATLANTICA S.A.;2013-01-01;15369;37376;3;PN;0;66665012
00.924.429/0001-75;FERROVIA CENTRO-ATLANTICA S.A.;2014-01-01;15369;41433;4;ON;0;210197577031248
00.924.429/0001-75;FERROVIA CENTRO-ATLANTICA S.A.;2014-01-01;15369;41433;4;PN;0;66665012
00.924.429/0001-75;FERROVIA CENTRO-ATLANTICA S.A.;2015-01-01;15369;56253;4;ON;0;210197577031248
00.924.429/0001-75;FERROVIA CENTRO-ATLANTICA S.A.;2015-01-01;15369;56253;4;PN;0;66665012
00.924.429/0001-75;FERROVIA CENTRO-ATLANTICA S.A.;2016-01-01;15369;65138;3;ON;0;210197577031248
00.924.429/0001-75;FERROVIA CENTRO-ATLANTICA S.A.;2016-01-01;15369;65138;3;PN;0;66665012
00.924.429/0001-75;FERROVIA CENTRO-ATLANTICA S.A.;2017-01-01;15369;73852;5;ON;0;367645433926725
00.924.429/0001-75;FERROVIA CENTRO-ATLANTICA S.A.;2017-01-01;15369;73852;5;PN;0;66665012
00.924.429/0001-75;FERROVIA CENTRO-ATLANTICA S.A.;2018-01-01;15369;75799;2;ON;0;367645433926725
00.924.429/0001-75;FERROVIA CENTRO-ATLANTICA S.A.;2018-01-01;15369;75799;2;PN;0;66665012
00.924.429/0001-75;FERROVIA CENTRO-ATLANTICA S.A.;2019-01-01;15369;85671;3;ON;0;367645433926725
00.924.429/0001-75;FERROVIA CENTRO-ATLANTICA S.A.;2019-01-01;15369;85671;3;PN;0;66665012
00.924.432/0001-99;HOPI HARI SA;2010-01-01;15377;4016;4;ON;0;6182736196
00.924.432/0001-99;HOPI HARI SA;2010-01-01;15377;4016;4;PN;0;281518889
00.924.432/0001-99;HOPI HARI SA;2011-01-01;15377;18270;11;ON;0;6182736196
00.924.432/0001-99;HOPI HARI SA;2011-01-01;15377;18270;11;PN;0;281518889
00.924.432/0001-99;HOPI HARI SA;2012-01-01;15377;42949;19;ON;0;6182736196
00.924.432/0001-99;HOPI HARI SA;2012-01-01;15377;42949;19;PN;0;281518889
00.924.432/0001-99;HOPI HARI SA;2013-01-01;15377;49101;5;ON;0;6182736196
00.924.432/0001-99;HOPI HARI SA;2013-01-01;15377;49101;5;PN;0;281518889
00.924.432/0001-99;HOPI HARI SA;2014-01-01;15377;49273;1;ON;0;6182736196
00.924.432/0001-99;HOPI HARI SA;2014-01-01;15377;49273;1;PN;0;281518889
00.924.432/0001-99;HOPI HARI SA;2015-01-01;15377;54439;6;ON;0;6182736196
00.924.432/0001-99;HOPI HARI SA;2015-01-01;15377;54439;6;PN;0;281518889
00.924.432/0001-99;HOPI HARI SA;2016-01-01;15377;62199;4;ON;0;6182736196
00.924.432/0001-99;HOPI HARI SA;2016-01-01;15377;62199;4;PN;0;281518889
85.041.333/0001-11;TERMINAIS PORTUARIOS PONTA DO FELIX S.A.;2010-01-01;15407;1514;1;ON;0;85937247
85.041.333/0001-11;TERMINAIS PORTUARIOS PONTA DO FELIX S.A.;2010-01-01;15407;1514;1;PN;0;145449893
85.041.333/0001-11;TERMINAIS PORTUARIOS PONTA DO FELIX S.A.;2011-01-01;15407;13751;3;ON;0;0
85.041.333/0001-11;TERMINAIS PORTUARIOS PONTA DO FELIX S.A.;2011-01-01;15407;13751;3;PN;0;0
85.041.333/0001-11;TERMINAIS PORTUARIOS PONTA DO FELIX S.A.;2012-01-01;15407;20867;2;ON;0;0
85.041.333/0001-11;TERMINAIS PORTUARIOS PONTA DO FELIX S.A.;2012-01-01;15407;20867;2;PN;0;0
85.041.333/0001-11;TERMINAIS PORTUARIOS PONTA DO FELIX S.A.;2013-01-01;15407;26655;1;ON;0;0
85.041.333/0001-11;TERMINAIS PORTUARIOS PONTA DO FELIX S.A.;2013-01-01;15407;26655;1;PN;0;0
85.041.333/0001-11;TERMINAIS PORTUARIOS PONTA DO FELIX S.A.;2014-01-01;15407;44029;2;ON;0;85937255
85.041.333/0001-11;TERMINAIS PORTUARIOS PONTA DO FELIX S.A.;2014-01-01;15407;44029;2;PN;0;145449893
85.041.333/0001-11;TERMINAIS PORTUARIOS PONTA DO FELIX S.A.;2015-01-01;15407;48167;1;ON;0;85937255
85.041.333/0001-11;TERMINAIS PORTUARIOS PONTA DO FELIX S.A.;2015-01-01;15407;48167;1;PN;0;145449893
85.041.333/0001-11;TERMINAIS PORTUARIOS PONTA DO FELIX S.A.;2016-01-01;15407;55803;1;ON;0;85937255
85.041.333/0001-11;TERMINAIS PORTUARIOS PONTA DO FELIX S.A.;2016-01-01;15407;55803;1;PN;0;145449893
85.041.333/0001-11;TERMINAIS PORTUARIOS PONTA DO FELIX S.A.;2017-01-01;15407;71644;6;ON;0;85937255
85.041.333/0001-11;TERMINAIS PORTUARIOS PONTA DO FELIX S.A.;2017-01-01;15407;71644;6;PN;0;145449893
85.041.333/0001-11;TERMINAIS PORTUARIOS PONTA DO FELIX S.A.;2018-01-01;15407;75378;1;ON;0;85937255
85.041.333/0001-11;TERMINAIS PORTUARIOS PONTA DO FELIX S.A.;2018-01-01;15407;75378;1;PN;0;145449893
85.041.333/0001-11;TERMINAIS PORTUARIOS PONTA DO FELIX S.A.;2019-01-01;15407;90124;3;ON;0;85937255
85.041.333/0001-11;TERMINAIS PORTUARIOS PONTA DO FELIX S.A.;2019-01-01;15407;90124;3;PN;0;145449893
85.041.333/0001-11;TERMINAIS PORTUARIOS PONTA DO FELIX S.A.;2020-01-01;15407;94099;1;ON;0;85937255
85.041.333/0001-11;TERMINAIS PORTUARIOS PONTA DO FELIX S.A.;2020-01-01;15407;94099;1;PN;0;145449893
00.359.742/0001-08;ATOM EMPREENDIMENTOS E PARTICIPA;2010-01-01;15423;8295;2;ON;0;88484914
00.359.742/0001-08;ATOM EMPREENDIMENTOS E PARTICIPA;2010-01-01;15423;8295;2;PN;0;0
00.359.742/0001-08;ATOM EMPREENDIMENTOS E PARTICIPA;2011-01-01;15423;9758;1;ON;0;88484914
00.359.742/0001-08;ATOM EMPREENDIMENTOS E PARTICIPA;2011-01-01;15423;9758;1;PN;0;0
00.359.742/0001-08;ATOM EMPREENDIMENTOS E PARTICIPA;2012-01-01;15423;18584;1;ON;0;88484914
00.359.742/0001-08;ATOM EMPREENDIMENTOS E PARTICIPA;2012-01-01;15423;18584;1;PN;0;0
00.359.742/0001-08;ATOM EMPREENDIMENTOS E PARTICIPA;2013-01-01;15423;28421;1;ON;0;88484914
00.359.742/0001-08;ATOM EMPREENDIMENTOS E PARTICIPA;2013-01-01;15423;28421;1;PN;0;0
00.359.742/0001-08;ATOM EMPREENDIMENTOS E PARTICIPA;2014-01-01;15423;41357;3;ON;0;313484914
00.359.742/0001-08;ATOM EMPREENDIMENTOS E PARTICIPA;2014-01-01;15423;41357;3;PN;0;0
00.359.742/0001-08;ATOM EMPREENDIMENTOS E PARTICIPA;2015-01-01;15423;51735;6;ON;0;313484914
00.359.742/0001-08;ATOM EMPREENDIMENTOS E PARTICIPA;2015-01-01;15423;51735;6;PN;0;0
00.359.742/0001-08;ATOM EMPREENDIMENTOS E PARTICIPA;2016-01-01;15423;62248;2;ON;0;313484914
00.359.742/0001-08;ATOM EMPREENDIMENTOS E PARTICIPA;2016-01-01;15423;62248;2;PN;0;0
00.359.742/0001-08;ATOM EMPREENDIMENTOS E PARTICIPA;2017-01-01;15423;68521;5;ON;0;20898994
00.359.742/0001-08;ATOM EMPREENDIMENTOS E PARTICIPA;2017-01-01;15423;68521;5;PN;0;0
00.359.742/0001-08;ATOM EMPREENDIMENTOS E PARTICIPA;2018-01-01;15423;81590;5;ON;0;20898994
00.359.742/0001-08;ATOM EMPREENDIMENTOS E PARTICIPA;2018-01-01;15423;81590;5;PN;0;0
00.359.742/0001-08;ATOM EMPREENDIMENTOS E PARTICIPA;2019-01-01;15423;92982;6;ON;0;20898994
00.359.742/0001-08;ATOM EMPREENDIMENTOS E PARTICIPA;2019-01-01;15423;92982;6;PN;0;0
42.331.462/0001-31;BATTISTELLA ADM PARTICIPACOES S.A.;2010-01-01;15458;7334;2;ON;0;49911902
42.331.462/0001-31;BATTISTELLA ADM PARTICIPACOES S.A.;2010-01-01;15458;7334;2;PN;1;99765826
42.331.462/0001-31;BATTISTELLA ADM PARTICIPACOES S.A.;2011-01-01;15458;17243;8;ON;0;49911902
42.331.462/0001-31;BATTISTELLA ADM PARTICIPACOES S.A.;2011-01-01;15458;17243;8;PN;1;99765826
42.331.462/0001-31;BATTISTELLA ADM PARTICIPACOES S.A.;2012-01-01;15458;26847;5;ON;0;49911902
42.331.462/0001-31;BATTISTELLA ADM PARTICIPACOES S.A.;2012-01-01;15458;26847;5;PN;1;99765826
42.331.462/0001-31;BATTISTELLA ADM PARTICIPACOES S.A.;2013-01-01;15458;36410;7;ON;0;49911902
42.331.462/0001-31;BATTISTELLA ADM PARTICIPACOES S.A.;2013-01-01;15458;36410;7;PN;1;99765826
42.331.462/0001-31;BATTISTELLA ADM PARTICIPACOES S.A.;2014-01-01;15458;46096;3;ON;0;49911902
42.331.462/0001-31;BATTISTELLA ADM PARTICIPACOES S.A.;2014-01-01;15458;46096;3;PN;1;99765826
42.331.462/0001-31;BATTISTELLA ADM PARTICIPACOES S.A.;2015-01-01;15458;55588;5;ON;0;1996476
42.331.462/0001-31;BATTISTELLA ADM PARTICIPACOES S.A.;2015-01-01;15458;55588;5;PN;1;3990633
42.331.462/0001-31;BATTISTELLA ADM PARTICIPACOES S.A.;2016-01-01;15458;64879;6;ON;0;1996476
42.331.462/0001-31;BATTISTELLA ADM PARTICIPACOES S.A.;2016-01-01;15458;64879;6;PN;1;3990633
42.331.462/0001-31;BATTISTELLA ADM PARTICIPACOES S.A.;2017-01-01;15458;73828;11;ON;0;1996476
42.331.462/0001-31;BATTISTELLA ADM PARTICIPACOES S.A.;2017-01-01;15458;73828;11;PN;1;3990633
42.331.462/0001-31;BATTISTELLA ADM PARTICIPACOES S.A.;2018-01-01;15458;83810;4;ON;0;1996476
42.331.462/0001-31;BATTISTELLA ADM PARTICIPACOES S.A.;2018-01-01;15458;83810;4;PN;1;3990633
42.331.462/0001-31;BATTISTELLA ADM PARTICIPACOES S.A.;2019-01-01;15458;93025;6;ON;0;14860568
42.331.462/0001-31;BATTISTELLA ADM PARTICIPACOES S.A.;2019-01-01;15458;93025;6;PN;0;0
01.083.200/0001-18;NEOENERGIA S.A.;2010-01-01;15539;7300;9;ON;0;5850636194
01.083.200/0001-18;NEOENERGIA S.A.;2010-01-01;15539;7300;9;PN;0;0
01.083.200/0001-18;NEOENERGIA S.A.;2011-01-01;15539;18233;9;ON;0;5850636194
01.083.200/0001-18;NEOENERGIA S.A.;2011-01-01;15539;18233;9;PN;0;0
01.083.200/0001-18;NEOENERGIA S.A.;2012-01-01;15539;27636;12;ON;0;5850636194
01.083.200/0001-18;NEOENERGIA S.A.;2012-01-01;15539;27636;12;PN;0;0
01.083.200/0001-18;NEOENERGIA S.A.;2013-01-01;15539;37237;11;ON;0;5850636194
01.083.200/0001-18;NEOENERGIA S.A.;2013-01-01;15539;37237;11;PN;0;0
01.083.200/0001-18;NEOENERGIA S.A.;2014-01-01;15539;46813;6;ON;0;5850636194
01.083.200/0001-18;NEOENERGIA S.A.;2014-01-01;15539;46813;6;PN;0;0
01.083.200/0001-18;NEOENERGIA S.A.;2015-01-01;15539;55899;17;ON;0;5850636194
01.083.200/0001-18;NEOENERGIA S.A.;2015-01-01;15539;55899;17;PN;0;0
01.083.200/0001-18;NEOENERGIA S.A.;2016-01-01;15539;64432;14;ON;0;5850636194
01.083.200/0001-18;NEOENERGIA S.A.;2016-01-01;15539;64432;14;PN;0;0
01.083.200/0001-18;NEOENERGIA S.A.;2017-01-01;15539;73251;20;ON;0;1213797248
01.083.200/0001-18;NEOENERGIA S.A.;2017-01-01;15539;73251;20;PN;0;0
01.083.200/0001-18;NEOENERGIA S.A.;2018-01-01;15539;82385;12;ON;0;1213797248
01.083.200/0001-18;NEOENERGIA S.A.;2018-01-01;15539;82385;12;PN;0;0
01.083.200/0001-18;NEOENERGIA S.A.;2019-01-01;15539;92672;19;ON;0;1213797248
01.083.200/0001-18;NEOENERGIA S.A.;2019-01-01;15539;92672;19;PN;0;0
79.655.916/0001-30;CECRISA REVESTIMENTOS CERAMICOS SA;2010-01-01;15610;1764;2;ON;0;1083370
79.655.916/0001-30;CECRISA REVESTIMENTOS CERAMICOS SA;2010-01-01;15610;1764;2;PN;0;0
79.655.916/0001-30;CECRISA REVESTIMENTOS CERAMICOS SA;2011-01-01;15610;14892;5;ON;0;1083370
79.655.916/0001-30;CECRISA REVESTIMENTOS CERAMICOS SA;2011-01-01;15610;14892;5;PN;0;0
61.374.161/0001-30;BAUMER S.A.;2010-01-01;1562;3273;1;ON;0;490000
61.374.161/0001-30;BAUMER S.A.;2010-01-01;1562;3273;1;PN;1;490000
61.374.161/0001-30;BAUMER S.A.;2011-01-01;1562;9307;1;ON;0;490000
61.374.161/0001-30;BAUMER S.A.;2011-01-01;1562;9307;1;PN;1;490000
61.374.161/0001-30;BAUMER S.A.;2012-01-01;1562;28048;3;ON;0;0
61.374.161/0001-30;BAUMER S.A.;2012-01-01;1562;28048;3;PN;0;0
61.374.161/0001-30;BAUMER S.A.;2013-01-01;1562;38255;3;ON;0;4900000
61.374.161/0001-30;BAUMER S.A.;2013-01-01;1562;38255;3;PN;0;4900000
61.374.161/0001-30;BAUMER S.A.;2014-01-01;1562;39051;1;ON;0;4900000
61.374.161/0001-30;BAUMER S.A.;2014-01-01;1562;39051;1;PN;0;4900000
61.374.161/0001-30;BAUMER S.A.;2015-01-01;1562;55665;2;ON;0;4900000
61.374.161/0001-30;BAUMER S.A.;2015-01-01;1562;55665;2;PN;0;4900000
61.374.161/0001-30;BAUMER S.A.;2016-01-01;1562;57467;1;ON;0;4900000
61.374.161/0001-30;BAUMER S.A.;2016-01-01;1562;57467;1;PN;0;4900000
61.374.161/0001-30;BAUMER S.A.;2017-01-01;1562;66416;1;ON;0;0
61.374.161/0001-30;BAUMER S.A.;2017-01-01;1562;66416;1;PN;0;0
61.374.161/0001-30;BAUMER S.A.;2018-01-01;1562;83486;3;ON;0;0
61.374.161/0001-30;BAUMER S.A.;2018-01-01;1562;83486;3;PN;0;0
61.374.161/0001-30;BAUMER S.A.;2019-01-01;1562;88953;2;ON;0;0
61.374.161/0001-30;BAUMER S.A.;2019-01-01;1562;88953;2;PN;0;0
61.856.571/0001-17;CIA GAS DE SAO PAULO - COMGAS;2010-01-01;15636;7223;4;ON;0;93910898
61.856.571/0001-17;CIA GAS DE SAO PAULO - COMGAS;2010-01-01;15636;7223;4;PN;0;25911899
61.856.571/0001-17;CIA GAS DE SAO PAULO - COMGAS;2011-01-01;15636;17097;7;ON;0;93910898
61.856.571/0001-17;CIA GAS DE SAO PAULO - COMGAS;2011-01-01;15636;17097;7;PN;0;25911899
61.856.571/0001-17;CIA GAS DE SAO PAULO - COMGAS;2012-01-01;15636;24286;9;ON;0;93910898
61.856.571/0001-17;CIA GAS DE SAO PAULO - COMGAS;2012-01-01;15636;24286;9;PN;0;25911899
61.856.571/0001-17;CIA GAS DE SAO PAULO - COMGAS;2013-01-01;15636;38476;22;ON;0;95516162
61.856.571/0001-17;CIA GAS DE SAO PAULO - COMGAS;2013-01-01;15636;38476;22;PN;0;26354823
61.856.571/0001-17;CIA GAS DE SAO PAULO - COMGAS;2014-01-01;15636;46926;7;ON;0;95516162
61.856.571/0001-17;CIA GAS DE SAO PAULO - COMGAS;2014-01-01;15636;46926;7;PN;0;26354823
61.856.571/0001-17;CIA GAS DE SAO PAULO - COMGAS;2015-01-01;15636;56730;13;ON;0;99781567
61.856.571/0001-17;CIA GAS DE SAO PAULO - COMGAS;2015-01-01;15636;56730;13;PN;0;27531734
61.856.571/0001-17;CIA GAS DE SAO PAULO - COMGAS;2016-01-01;15636;64691;17;ON;0;101917264
61.856.571/0001-17;CIA GAS DE SAO PAULO - COMGAS;2016-01-01;15636;64691;17;PN;0;28121015
61.856.571/0001-17;CIA GAS DE SAO PAULO - COMGAS;2017-01-01;15636;74773;14;ON;0;101917264
61.856.571/0001-17;CIA GAS DE SAO PAULO - COMGAS;2017-01-01;15636;74773;14;PN;0;28121015
61.856.571/0001-17;CIA GAS DE SAO PAULO - COMGAS;2018-01-01;15636;82856;13;ON;0;101917264
61.856.571/0001-17;CIA GAS DE SAO PAULO - COMGAS;2018-01-01;15636;82856;13;PN;0;28121015
61.856.571/0001-17;CIA GAS DE SAO PAULO - COMGAS;2019-01-01;15636;92426;14;ON;0;103862768
61.856.571/0001-17;CIA GAS DE SAO PAULO - COMGAS;2019-01-01;15636;92426;14;PN;1;28657819
00.994.533/0001-36;COMERCIAL QUINTELLA COM EXP SA EM LIQUIDA;2010-01-31;15652;2762;1;ON;0;0
00.994.533/0001-36;COMERCIAL QUINTELLA COM EXP SA EM LIQUIDA;2010-01-31;15652;2762;1;PN;0;0
00.994.533/0001-36;COMERCIAL QUINTELLA COM EXP SA EM LIQUIDA;2011-01-01;15652;8676;1;ON;0;0
00.994.533/0001-36;COMERCIAL QUINTELLA COM EXP SA EM LIQUIDA;2011-01-01;15652;8676;1;PN;0;0
00.994.533/0001-36;COMERCIAL QUINTELLA COM EXP SA EM LIQUIDA;2012-01-01;15652;18968;1;ON;0;0
00.994.533/0001-36;COMERCIAL QUINTELLA COM EXP SA EM LIQUIDA;2012-01-01;15652;18968;1;PN;0;0
00.994.533/0001-36;COMERCIAL QUINTELLA COM EXP SA EM LIQUIDA;2013-01-01;15652;28023;1;ON;0;0
00.994.533/0001-36;COMERCIAL QUINTELLA COM EXP SA EM LIQUIDA;2013-01-01;15652;28023;1;PN;0;0
00.994.533/0001-36;COMERCIAL QUINTELLA COM EXP SA EM LIQUIDA;2014-01-01;15652;38405;1;ON;0;0
00.994.533/0001-36;COMERCIAL QUINTELLA COM EXP SA EM LIQUIDA;2014-01-01;15652;38405;1;PN;0;0
00.994.533/0001-36;COMERCIAL QUINTELLA COM EXP SA EM LIQUIDA;2015-01-01;15652;50994;2;ON;0;0
00.994.533/0001-36;COMERCIAL QUINTELLA COM EXP SA EM LIQUIDA;2015-01-01;15652;50994;2;PN;0;0
00.994.533/0001-36;COMERCIAL QUINTELLA COM EXP SA EM LIQUIDA;2016-01-01;15652;61677;1;ON;0;0
00.994.533/0001-36;COMERCIAL QUINTELLA COM EXP SA EM LIQUIDA;2016-01-01;15652;61677;1;PN;0;0
34.020.354/0001-10;CAIXA SEGURADORA SA;2010-01-01;15687;1534;1;ON;0;0
34.020.354/0001-10;CAIXA SEGURADORA SA;2010-01-01;15687;1534;1;PN;0;0
01.258.945/0001-70;GRUCAI PARTICIPACOES S.A.;2010-01-01;15695;7113;3;ON;0;46170
01.258.945/0001-70;GRUCAI PARTICIPACOES S.A.;2010-01-01;15695;7113;3;PN;2;92333
01.258.945/0001-70;GRUCAI PARTICIPACOES S.A.;2011-01-01;15695;17079;2;ON;0;135420
01.258.945/0001-70;GRUCAI PARTICIPACOES S.A.;2011-01-01;15695;17079;2;PN;0;270833
01.258.945/0001-70;GRUCAI PARTICIPACOES S.A.;2012-01-01;15695;26959;3;ON;0;135420
01.258.945/0001-70;GRUCAI PARTICIPACOES S.A.;2012-01-01;15695;26959;3;PN;0;270833
01.258.945/0001-70;GRUCAI PARTICIPACOES S.A.;2013-01-01;15695;37346;4;ON;0;135420
01.258.945/0001-70;GRUCAI PARTICIPACOES S.A.;2013-01-01;15695;37346;4;PN;0;270833
01.258.945/0001-70;GRUCAI PARTICIPACOES S.A.;2014-01-01;15695;46887;3;ON;0;135420
01.258.945/0001-70;GRUCAI PARTICIPACOES S.A.;2014-01-01;15695;46887;3;PN;0;270833
01.258.945/0001-70;GRUCAI PARTICIPACOES S.A.;2015-01-01;15695;55996;3;ON;0;135420
01.258.945/0001-70;GRUCAI PARTICIPACOES S.A.;2015-01-01;15695;55996;3;PN;0;270833
01.258.945/0001-70;GRUCAI PARTICIPACOES S.A.;2016-01-01;15695;65168;4;ON;0;135420
01.258.945/0001-70;GRUCAI PARTICIPACOES S.A.;2016-01-01;15695;65168;4;PN;0;270833
01.258.945/0001-70;GRUCAI PARTICIPACOES S.A.;2017-01-01;15695;73875;2;ON;0;135420
01.258.945/0001-70;GRUCAI PARTICIPACOES S.A.;2017-01-01;15695;73875;2;PN;0;270833
01.258.945/0001-70;GRUCAI PARTICIPACOES S.A.;2018-01-01;15695;82839;5;ON;0;135420
01.258.945/0001-70;GRUCAI PARTICIPACOES S.A.;2018-01-01;15695;82839;5;PN;0;270833
01.258.945/0001-70;GRUCAI PARTICIPACOES S.A.;2019-01-01;15695;84729;1;ON;0;135420
01.258.945/0001-70;GRUCAI PARTICIPACOES S.A.;2019-01-01;15695;84729;1;PN;0;270833
95.426.862/0001-97;EXCELSIOR ALIMENTOS S.A.;2010-01-01;1570;3322;2;ON;0;2846929
95.426.862/0001-97;EXCELSIOR ALIMENTOS S.A.;2010-01-01;1570;3322;2;PN;0;2375293
95.426.862/0001-97;EXCELSIOR ALIMENTOS S.A.;2011-01-01;1570;8998;2;ON;0;2846929
95.426.862/0001-97;EXCELSIOR ALIMENTOS S.A.;2011-01-01;1570;8998;2;PN;0;2375293
95.426.862/0001-97;EXCELSIOR ALIMENTOS S.A.;2012-01-01;1570;21550;6;ON;0;2846929
95.426.862/0001-97;EXCELSIOR ALIMENTOS S.A.;2012-01-01;1570;21550;6;PN;0;2375293
95.426.862/0001-97;EXCELSIOR ALIMENTOS S.A.;2013-01-01;1570;36953;8;ON;0;2846929
95.426.862/0001-97;EXCELSIOR ALIMENTOS S.A.;2013-01-01;1570;36953;8;PN;0;2375293
95.426.862/0001-97;EXCELSIOR ALIMENTOS S.A.;2014-01-01;1570;41237;2;ON;0;2846929
95.426.862/0001-97;EXCELSIOR ALIMENTOS S.A.;2014-01-01;1570;41237;2;PN;0;2375293
95.426.862/0001-97;EXCELSIOR ALIMENTOS S.A.;2015-01-01;1570;55374;6;ON;0;2846929
95.426.862/0001-97;EXCELSIOR ALIMENTOS S.A.;2015-01-01;1570;55374;6;PN;0;2375293
95.426.862/0001-97;EXCELSIOR ALIMENTOS S.A.;2016-01-01;1570;64620;5;ON;0;2846929
95.426.862/0001-97;EXCELSIOR ALIMENTOS S.A.;2016-01-01;1570;64620;5;PN;0;2375293
95.426.862/0001-97;EXCELSIOR ALIMENTOS S.A.;2017-01-01;1570;75002;9;ON;0;2846929
95.426.862/0001-97;EXCELSIOR ALIMENTOS S.A.;2017-01-01;1570;75002;9;PN;0;2375293
95.426.862/0001-97;EXCELSIOR ALIMENTOS S.A.;2018-01-01;1570;82225;9;ON;0;0
95.426.862/0001-97;EXCELSIOR ALIMENTOS S.A.;2018-01-01;1570;82225;9;PN;0;0
95.426.862/0001-97;EXCELSIOR ALIMENTOS S.A.;2019-01-01;1570;92880;8;ON;0;0
95.426.862/0001-97;EXCELSIOR ALIMENTOS S.A.;2019-01-01;1570;92880;8;PN;0;0
95.426.862/0001-97;EXCELSIOR ALIMENTOS S.A.;2020-01-01;1570;94120;2;ON;0;0
95.426.862/0001-97;EXCELSIOR ALIMENTOS S.A.;2020-01-01;1570;94120;2;PN;0;0
01.258.944/0001-26;FERROVIA SUL-ATLANTICO S.A.;2010-01-01;15709;5191;3;ON;0;119732540853
01.258.944/0001-26;FERROVIA SUL-ATLANTICO S.A.;2010-01-01;15709;5191;3;PN;0;182160427321
01.258.944/0001-26;FERROVIA SUL-ATLANTICO S.A.;2011-01-01;15709;14948;5;ON;0;237581992773
01.258.944/0001-26;FERROVIA SUL-ATLANTICO S.A.;2011-01-01;15709;14948;5;PN;0;361455933524
01.258.944/0001-26;FERROVIA SUL-ATLANTICO S.A.;2012-01-01;15709;26452;5;ON;0;445086795011
01.258.944/0001-26;FERROVIA SUL-ATLANTICO S.A.;2012-01-01;15709;26452;5;PN;0;677152595245
01.258.944/0001-26;FERROVIA SUL-ATLANTICO S.A.;2013-01-01;15709;36603;6;ON;0;453540660481
01.258.944/0001-26;FERROVIA SUL-ATLANTICO S.A.;2013-01-01;15709;36603;6;PN;0;690014259548
01.258.944/0001-26;FERROVIA SUL-ATLANTICO S.A.;2014-01-01;15709;47600;10;ON;0;952872781976
01.258.944/0001-26;FERROVIA SUL-ATLANTICO S.A.;2014-01-01;15709;47600;10;PN;0;1449695395336
01.258.944/0001-26;FERROVIA SUL-ATLANTICO S.A.;2015-01-01;15709;54426;2;ON;0;1073867212980
01.258.944/0001-26;FERROVIA SUL-ATLANTICO S.A.;2015-01-01;15709;54426;2;PN;0;1633775655374
01.258.944/0001-26;FERROVIA SUL-ATLANTICO S.A.;2016-01-01;15709;65126;5;ON;0;1073867212980
